2024-02-08 13:35:32 |WARN  |main |LoadBalancerCacheAutoConfiguration.java:82 |org.springframework.cloud.loadbalancer.config.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger |Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2024-02-08 15:51:32 |WARN  |Thread-22 |NotifyCenter.java:136 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Start destroying Publisher
2024-02-08 15:51:32 |WARN  |Thread-22 |NotifyCenter.java:153 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Destruction of the end
2024-02-08 15:51:32 |WARN  |Thread-25 |HttpClientBeanHolder.java:114 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Destruction of the end
2024-02-08 15:51:59 |WARN  |main |LoadBalancerCacheAutoConfiguration.java:82 |org.springframework.cloud.loadbalancer.config.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger |Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2024-02-08 15:51:59 |WARN  |main |TableInfoHelper.java:423 |com.baomidou.mybatisplus.core.metadata.TableInfoHelper |This primary key of "id" is primitive !不建议如此请使用包装类 in Class: "ljl.entity.video.dynamic.DynamicToUser"
2024-02-08 18:58:52 |WARN  |nacos-grpc-client-executor-1593 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707381462590_120.227.129.112_46630]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 20:47:17 |WARN  |nacos-grpc-client-executor-2895 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707389931135_120.227.129.112_46638]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 20:57:23 |WARN  |nacos-grpc-client-executor-3019 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707396436842_120.227.129.112_46677]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 21:07:28 |WARN  |nacos-grpc-client-executor-3143 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707397042545_120.227.129.112_46960]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 21:17:33 |WARN  |nacos-grpc-client-executor-3267 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707397648266_120.227.129.112_46528]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 21:27:41 |WARN  |nacos-grpc-client-executor-3390 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707398253192_120.227.129.112_46449]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 21:37:45 |WARN  |nacos-grpc-client-executor-3515 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707398860600_120.227.129.112_46179]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 21:47:52 |WARN  |nacos-grpc-client-executor-3641 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707399465390_120.227.129.112_46758]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 21:57:58 |WARN  |nacos-grpc-client-executor-3764 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707400071831_120.227.129.112_46218]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 22:08:05 |WARN  |nacos-grpc-client-executor-3890 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707400677623_120.227.129.112_46390]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 22:18:11 |WARN  |nacos-grpc-client-executor-4012 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707401285067_120.227.129.112_46204]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 22:28:16 |WARN  |nacos-grpc-client-executor-4136 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707401890996_120.227.129.112_46596]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 22:38:24 |WARN  |nacos-grpc-client-executor-4260 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707402496439_120.227.129.112_47037]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 22:48:29 |WARN  |nacos-grpc-client-executor-4384 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707403103976_120.227.129.112_46607]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 22:58:35 |WARN  |nacos-grpc-client-executor-4508 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707403709363_120.227.129.112_46598]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 23:03:13 |WARN  |nacos-grpc-client-executor-4559 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707404315720_120.227.129.112_46820]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 23:08:01 |WARN  |nacos-grpc-client-executor-4617 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707404591489_120.227.129.112_47003]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 23:08:42 |WARN  |nacos-grpc-client-executor-4628 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707404880408_120.227.129.112_46295]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 23:18:47 |WARN  |nacos-grpc-client-executor-4749 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707404921341_120.227.129.112_46345]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 23:28:55 |WARN  |nacos-grpc-client-executor-4871 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707405527188_120.227.129.112_46611]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 23:39:02 |WARN  |nacos-grpc-client-executor-4999 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707406135233_120.227.129.112_46818]Ignore error event,isRunning:true,isAbandon=true
2024-02-08 23:57:44 |WARN  |nacos-grpc-client-executor-5095 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707406742139_120.227.129.112_47031]Ignore error event,isRunning:true,isAbandon=true
