2024-03-11 03:19:30 |INFO  |background-preinit |Version.java:21 |org.hibernate.validator.internal.util.Version |HV000001: Hibernate Validator 6.2.4.Final
2024-03-11 03:19:40 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-03-11 03:19:43 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [After]
2024-03-11 03:19:43 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Before]
2024-03-11 03:19:43 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Between]
2024-03-11 03:19:43 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Cookie]
2024-03-11 03:19:43 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Header]
2024-03-11 03:19:43 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Host]
2024-03-11 03:19:43 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Method]
2024-03-11 03:19:43 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Path]
2024-03-11 03:19:43 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Query]
2024-03-11 03:19:43 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [ReadBody]
2024-03-11 03:19:43 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [RemoteAddr]
2024-03-11 03:19:43 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [XForwardedRemoteAddr]
2024-03-11 03:19:43 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Weight]
2024-03-11 03:19:43 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [CloudFoundryRouteService]
2024-03-11 03:19:43 |INFO  |main |ReactiveUserDetailsServiceAutoConfiguration.java:88 |org.springframework.boot.autoconfigure.security.reactive.ReactiveUserDetailsServiceAutoConfiguration |

Using generated security password: 3eab8ceb-a581-43d6-83cd-d666dd9fcafa

2024-03-11 03:19:46 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 98b4d256-f072-47d0-bbc6-07b604659b6c
2024-03-11 03:19:46 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 79 ms to scan 1 urls, producing 3 keys and 6 values 
2024-03-11 03:19:46 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 21 ms to scan 1 urls, producing 4 keys and 9 values 
2024-03-11 03:19:46 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 15 ms to scan 1 urls, producing 3 keys and 10 values 
2024-03-11 03:19:46 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 208 ms to scan 245 urls, producing 0 keys and 0 values 
2024-03-11 03:19:46 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 29 ms to scan 1 urls, producing 1 keys and 5 values 
2024-03-11 03:19:46 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 20 ms to scan 1 urls, producing 1 keys and 7 values 
2024-03-11 03:19:46 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 20 ms to scan 1 urls, producing 2 keys and 8 values 
2024-03-11 03:19:46 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 210 ms to scan 245 urls, producing 0 keys and 0 values 
2024-03-11 03:19:46 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[98b4d256-f072-47d0-bbc6-07b604659b6c] RpcClient init label, labels = {module=naming, source=sdk}
2024-03-11 03:19:46 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[98b4d256-f072-47d0-bbc6-07b604659b6c] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-03-11 03:19:46 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[98b4d256-f072-47d0-bbc6-07b604659b6c] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-03-11 03:19:46 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[98b4d256-f072-47d0-bbc6-07b604659b6c] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-03-11 03:19:46 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[98b4d256-f072-47d0-bbc6-07b604659b6c] Try to connect to server on start up, server: {serverIp = '116.62.71.84', server main port = 8848}
2024-03-11 03:19:49 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[98b4d256-f072-47d0-bbc6-07b604659b6c] Success to connect to server [116.62.71.84:8848] on start up, connectionId = 1710098389410_120.227.131.104_45037
2024-03-11 03:19:49 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[98b4d256-f072-47d0-bbc6-07b604659b6c] Notify connected event to listeners.
2024-03-11 03:19:49 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[98b4d256-f072-47d0-bbc6-07b604659b6c] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-03-11 03:19:49 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[98b4d256-f072-47d0-bbc6-07b604659b6c] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$1111/1652372991
2024-03-11 03:19:53 |INFO  |main |NettyWebServer.java:111 |org.springframework.boot.web.embedded.netty.NettyWebServer |Netty started on port 8200
2024-03-11 03:19:55 |INFO  |main |NacosServiceRegistry.java:65 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP gateway 192.168.10.9:8200 register finished
2024-03-11 03:19:55 |INFO  |main |StartupInfoLogger.java:61 |ljl.bilibili.GateWayApplication |Started GateWayApplication in 27.131 seconds (JVM running for 29.503)
2024-03-11 03:20:21 |INFO  |parallel-2 |JwtAuthorizationFilter.java:34 |ljl.bilibili.gateway.filter.JwtAuthorizationFilter |/login/phoneNumberCpatcha
2024-03-11 03:23:38 |INFO  |Thread-26 |ZipkinAutoConfiguration.java:144 |org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration |Flushing remaining spans on shutdown
2024-03-11 03:23:39 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:80 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-03-11 03:23:39 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:100 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-03-11 03:23:39 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-0} closing ...
