2024-02-22 02:03:51 |INFO  |com.alibaba.nacos.client.remote.worker |TimeBasedFilter.java:24 |ljl.filter.TimeBasedFilter |
2024-02-22 21:34:38 |INFO  |main |SpringApplication.java:645 |ljl.user_center.CenterEditApplication |No active profile set, falling back to 1 default profile: "default"
2024-02-22 21:34:42 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=fa686dc3-aff8-3f26-a3fc-ac2f12f1472b
2024-02-22 21:34:44 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 3000 (http)
2024-02-22 21:34:44 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-3000"]
2024-02-22 21:34:44 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-02-22 21:34:44 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.65]
2024-02-22 21:34:46 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-02-22 21:34:46 |INFO  |main |ServletWebServerApplicationContext.java:290 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 8172 ms
2024-02-22 21:34:48 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-02-22 21:34:49 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-02-22 21:34:52 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
2024-02-22 21:34:53 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 2397b9b1-b6d1-4768-bc20-27ec196a1077
2024-02-22 21:34:53 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 113 ms to scan 1 urls, producing 3 keys and 6 values 
2024-02-22 21:34:53 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 23 ms to scan 1 urls, producing 4 keys and 9 values 
2024-02-22 21:34:53 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 21 ms to scan 1 urls, producing 3 keys and 10 values 
2024-02-22 21:34:54 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 261 ms to scan 195 urls, producing 0 keys and 0 values 
2024-02-22 21:34:54 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 12 ms to scan 1 urls, producing 1 keys and 5 values 
2024-02-22 21:34:54 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 12 ms to scan 1 urls, producing 1 keys and 7 values 
2024-02-22 21:34:54 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 16 ms to scan 1 urls, producing 2 keys and 8 values 
2024-02-22 21:34:54 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 154 ms to scan 195 urls, producing 0 keys and 0 values 
2024-02-22 21:34:54 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2397b9b1-b6d1-4768-bc20-27ec196a1077] RpcClient init label, labels = {module=naming, source=sdk}
2024-02-22 21:34:54 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2397b9b1-b6d1-4768-bc20-27ec196a1077] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-02-22 21:34:54 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2397b9b1-b6d1-4768-bc20-27ec196a1077] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-02-22 21:34:54 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2397b9b1-b6d1-4768-bc20-27ec196a1077] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-02-22 21:34:54 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2397b9b1-b6d1-4768-bc20-27ec196a1077] Try to connect to server on start up, server: {serverIp = '116.62.71.84', server main port = 8848}
2024-02-22 21:34:58 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2397b9b1-b6d1-4768-bc20-27ec196a1077] Success to connect to server [116.62.71.84:8848] on start up, connectionId = 1708608897380_120.227.129.112_46102
2024-02-22 21:34:58 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2397b9b1-b6d1-4768-bc20-27ec196a1077] Notify connected event to listeners.
2024-02-22 21:34:58 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2397b9b1-b6d1-4768-bc20-27ec196a1077] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-02-22 21:34:58 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2397b9b1-b6d1-4768-bc20-27ec196a1077] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$821/147550597
2024-02-22 21:35:01 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-3000"]
2024-02-22 21:35:01 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 3000 (http) with context path ''
2024-02-22 21:35:01 |INFO  |main |NacosServiceRegistry.java:65 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP user-center 192.168.10.5:3000 register finished
2024-02-22 21:35:01 |INFO  |main |DocumentationPluginsBootstrapper.java:93 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Documentation plugins bootstrapped
2024-02-22 21:35:01 |INFO  |main |AbstractDocumentationPluginsBootstrapper.java:79 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 1 custom documentation plugin(s)
2024-02-22 21:35:01 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-02-22 21:35:02 |INFO  |main |StartupInfoLogger.java:61 |ljl.user_center.CenterEditApplication |Started CenterEditApplication in 26.044 seconds (JVM running for 47.471)
2024-02-22 21:46:52 |INFO  |http-nio-3000-exec-2 |TimeBasedFilter.java:24 |ljl.filter.TimeBasedFilter |






2024-02-22 21:46:52 |INFO  |http-nio-3000-exec-2 |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-02-22 21:46:52 |INFO  |http-nio-3000-exec-2 |FrameworkServlet.java:525 |org.springframework.web.servlet.DispatcherServlet |Initializing Servlet 'dispatcherServlet'
2024-02-22 21:46:52 |INFO  |http-nio-3000-exec-2 |FrameworkServlet.java:547 |org.springframework.web.servlet.DispatcherServlet |Completed initialization in 6 ms
2024-02-22 21:46:53 |INFO  |http-nio-3000-exec-2 |DruidDataSource.java:975 |com.alibaba.druid.pool.DruidDataSource |{dataSource-1} inited
2024-02-22 21:47:48 |INFO  |Thread-24 |ZipkinAutoConfiguration.java:144 |org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration |Flushing remaining spans on shutdown
2024-02-22 21:47:48 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:80 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-02-22 21:47:49 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:100 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-02-22 21:47:49 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-1} closing ...
2024-02-22 21:47:49 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2136 |com.alibaba.druid.pool.DruidDataSource |{dataSource-1} closed
2024-02-22 21:48:04 |INFO  |main |StartupInfoLogger.java:55 |ljl.user_center.CenterEditApplication |Starting CenterEditApplication using Java 1.8.0_65 on DESKTOP-4C1V07J with PID 15096 (E:\bilibili\user_center\target\classes started by Administrator in E:\bilibili)
2024-02-22 21:48:04 |INFO  |main |SpringApplication.java:645 |ljl.user_center.CenterEditApplication |No active profile set, falling back to 1 default profile: "default"
2024-02-22 21:48:06 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=fa686dc3-aff8-3f26-a3fc-ac2f12f1472b
2024-02-22 21:48:07 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 3000 (http)
2024-02-22 21:48:07 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-3000"]
2024-02-22 21:48:07 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-02-22 21:48:07 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.65]
2024-02-22 21:48:08 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-02-22 21:48:08 |INFO  |main |ServletWebServerApplicationContext.java:290 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 3885 ms
2024-02-22 21:48:09 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-02-22 21:48:09 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-02-22 21:48:11 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
2024-02-22 21:48:12 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 8b000af8-2277-4b4b-a255-ddf022571675
2024-02-22 21:48:12 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 51 ms to scan 1 urls, producing 3 keys and 6 values 
2024-02-22 21:48:13 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 17 ms to scan 1 urls, producing 4 keys and 9 values 
2024-02-22 21:48:13 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 13 ms to scan 1 urls, producing 3 keys and 10 values 
2024-02-22 21:48:13 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 169 ms to scan 196 urls, producing 0 keys and 0 values 
2024-02-22 21:48:13 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 11 ms to scan 1 urls, producing 1 keys and 5 values 
2024-02-22 21:48:13 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 11 ms to scan 1 urls, producing 1 keys and 7 values 
2024-02-22 21:48:13 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 11 ms to scan 1 urls, producing 2 keys and 8 values 
2024-02-22 21:48:13 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 136 ms to scan 196 urls, producing 0 keys and 0 values 
2024-02-22 21:48:13 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8b000af8-2277-4b4b-a255-ddf022571675] RpcClient init label, labels = {module=naming, source=sdk}
2024-02-22 21:48:13 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8b000af8-2277-4b4b-a255-ddf022571675] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-02-22 21:48:13 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8b000af8-2277-4b4b-a255-ddf022571675] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-02-22 21:48:13 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8b000af8-2277-4b4b-a255-ddf022571675] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-02-22 21:48:13 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8b000af8-2277-4b4b-a255-ddf022571675] Try to connect to server on start up, server: {serverIp = '116.62.71.84', server main port = 8848}
2024-02-22 21:48:20 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8b000af8-2277-4b4b-a255-ddf022571675] Success to connect to server [116.62.71.84:8848] on start up, connectionId = 1708609700009_120.227.129.112_46217
2024-02-22 21:48:20 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8b000af8-2277-4b4b-a255-ddf022571675] Notify connected event to listeners.
2024-02-22 21:48:20 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8b000af8-2277-4b4b-a255-ddf022571675] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-02-22 21:48:20 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8b000af8-2277-4b4b-a255-ddf022571675] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$821/2030151083
2024-02-22 21:48:23 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-3000"]
2024-02-22 21:48:23 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 3000 (http) with context path ''
2024-02-22 21:48:23 |INFO  |main |NacosServiceRegistry.java:65 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP user-center 192.168.10.5:3000 register finished
2024-02-22 21:48:23 |INFO  |main |DocumentationPluginsBootstrapper.java:93 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Documentation plugins bootstrapped
2024-02-22 21:48:23 |INFO  |main |AbstractDocumentationPluginsBootstrapper.java:79 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 1 custom documentation plugin(s)
2024-02-22 21:48:23 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-02-22 21:48:23 |INFO  |main |StartupInfoLogger.java:61 |ljl.user_center.CenterEditApplication |Started CenterEditApplication in 21.208 seconds (JVM running for 26.34)
2024-02-22 21:56:52 |INFO  |http-nio-3000-exec-2 |TimeBasedFilter.java:24 |ljl.filter.TimeBasedFilter |






2024-02-22 21:56:52 |INFO  |http-nio-3000-exec-2 |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-02-22 21:56:52 |INFO  |http-nio-3000-exec-2 |FrameworkServlet.java:525 |org.springframework.web.servlet.DispatcherServlet |Initializing Servlet 'dispatcherServlet'
2024-02-22 21:56:52 |INFO  |http-nio-3000-exec-2 |FrameworkServlet.java:547 |org.springframework.web.servlet.DispatcherServlet |Completed initialization in 2 ms
2024-02-22 21:57:24 |INFO  |http-nio-3000-exec-2 |DruidDataSource.java:975 |com.alibaba.druid.pool.DruidDataSource |{dataSource-1} inited
