2024-02-28 01:18:37 |INFO  |com.alibaba.nacos.client.remote.worker |TimeBasedFilter.java:24 |ljl.filter.TimeBasedFilter |
2024-02-28 01:23:49 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[aa85f831-1ccc-40b7-8cd1-40cd03a3e564] Notify disconnected event to listeners
2024-02-28 01:23:49 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[aa85f831-1ccc-40b7-8cd1-40cd03a3e564] Notify connected event to listeners.
2024-02-28 01:25:06 |INFO  |Thread-29 |ZipkinAutoConfiguration.java:144 |org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration |Flushing remaining spans on shutdown
2024-02-28 01:25:07 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:80 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-02-28 01:25:07 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:100 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-02-28 01:25:08 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-0} closing ...
2024-02-28 20:21:27 |INFO  |main |SpringApplication.java:645 |ljl.bilibili.video.VideoApplication |No active profile set, falling back to 1 default profile: "default"
2024-02-28 20:21:30 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=e220b647-0dba-3cd9-ac0a-399d08c770de
2024-02-28 20:21:31 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 10201 (http)
2024-02-28 20:21:31 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-10201"]
2024-02-28 20:21:31 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-02-28 20:21:31 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.65]
2024-02-28 20:21:32 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-02-28 20:21:32 |INFO  |main |ServletWebServerApplicationContext.java:290 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 4802 ms
2024-02-28 20:21:32 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-02-28 20:21:33 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-02-28 20:21:36 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
2024-02-28 20:21:37 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 0d0f7cc7-3cca-4425-b76c-084311105cf9
2024-02-28 20:21:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 36 ms to scan 1 urls, producing 3 keys and 6 values 
2024-02-28 20:21:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 17 ms to scan 1 urls, producing 4 keys and 9 values 
2024-02-28 20:21:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 12 ms to scan 1 urls, producing 3 keys and 10 values 
2024-02-28 20:21:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 200 ms to scan 255 urls, producing 0 keys and 0 values 
2024-02-28 20:21:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 10 ms to scan 1 urls, producing 1 keys and 5 values 
2024-02-28 20:21:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 12 ms to scan 1 urls, producing 1 keys and 7 values 
2024-02-28 20:21:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 10 ms to scan 1 urls, producing 2 keys and 8 values 
2024-02-28 20:21:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 143 ms to scan 255 urls, producing 0 keys and 0 values 
2024-02-28 20:21:37 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[0d0f7cc7-3cca-4425-b76c-084311105cf9] RpcClient init label, labels = {module=naming, source=sdk}
2024-02-28 20:21:37 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[0d0f7cc7-3cca-4425-b76c-084311105cf9] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-02-28 20:21:37 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[0d0f7cc7-3cca-4425-b76c-084311105cf9] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-02-28 20:21:37 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[0d0f7cc7-3cca-4425-b76c-084311105cf9] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-02-28 20:21:37 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[0d0f7cc7-3cca-4425-b76c-084311105cf9] Try to connect to server on start up, server: {serverIp = '116.62.71.84', server main port = 8848}
2024-02-28 20:21:39 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[0d0f7cc7-3cca-4425-b76c-084311105cf9] Success to connect to server [116.62.71.84:8848] on start up, connectionId = 1709122899325_120.227.129.112_46486
2024-02-28 20:21:39 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[0d0f7cc7-3cca-4425-b76c-084311105cf9] Notify connected event to listeners.
2024-02-28 20:21:39 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[0d0f7cc7-3cca-4425-b76c-084311105cf9] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-02-28 20:21:39 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[0d0f7cc7-3cca-4425-b76c-084311105cf9] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$884/1107514015
2024-02-28 20:21:40 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-10201"]
2024-02-28 20:21:40 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 10201 (http) with context path ''
2024-02-28 20:21:40 |INFO  |main |NacosServiceRegistry.java:65 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP video 192.168.10.5:10201 register finished
2024-02-28 20:21:41 |INFO  |main |DocumentationPluginsBootstrapper.java:93 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Documentation plugins bootstrapped
2024-02-28 20:21:41 |INFO  |main |AbstractDocumentationPluginsBootstrapper.java:79 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 1 custom documentation plugin(s)
2024-02-28 20:21:41 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-02-28 20:21:41 |INFO  |main |CachingOperationNameGenerator.java:41 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: getCollectGroupUsingGET_1
2024-02-28 20:21:41 |INFO  |main |CachingOperationNameGenerator.java:41 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: getCommentUsingGET_1
2024-02-28 20:21:41 |INFO  |main |CachingOperationNameGenerator.java:41 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: getDanmakuUsingGET_1
2024-02-28 20:21:42 |INFO  |main |StartupInfoLogger.java:61 |ljl.bilibili.video.VideoApplication |Started VideoApplication in 17.766 seconds (JVM running for 20.008)
2024-02-28 20:22:15 |INFO  |http-nio-10201-exec-1 |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-02-28 20:22:15 |INFO  |http-nio-10201-exec-1 |FrameworkServlet.java:525 |org.springframework.web.servlet.DispatcherServlet |Initializing Servlet 'dispatcherServlet'
2024-02-28 20:22:15 |INFO  |http-nio-10201-exec-1 |FrameworkServlet.java:547 |org.springframework.web.servlet.DispatcherServlet |Completed initialization in 5 ms
2024-02-28 20:22:37 |INFO  |http-nio-10201-exec-3 |CommentController.java:36 |ljl.video.controller.audience_reactions.comment.CommentController |获取评论
2024-02-28 20:22:37 |INFO  |http-nio-10201-exec-3 |CommentController.java:37 |ljl.video.controller.audience_reactions.comment.CommentController |1
2024-02-28 20:22:37 |INFO  |http-nio-10201-exec-3 |CommentController.java:38 |ljl.video.controller.audience_reactions.comment.CommentController |

2024-02-28 20:22:37 |INFO  |http-nio-10201-exec-3 |CommentController.java:39 |ljl.video.controller.audience_reactions.comment.CommentController |

2024-02-28 20:22:37 |INFO  |http-nio-10201-exec-3 |CommentController.java:40 |ljl.video.controller.audience_reactions.comment.CommentController |

2024-02-28 20:22:37 |INFO  |http-nio-10201-exec-3 |DruidDataSource.java:975 |com.alibaba.druid.pool.DruidDataSource |{dataSource-1} inited
2024-02-28 20:23:06 |INFO  |http-nio-10201-exec-7 |CommentController.java:36 |ljl.video.controller.audience_reactions.comment.CommentController |获取评论
2024-02-28 20:23:06 |INFO  |http-nio-10201-exec-7 |CommentController.java:37 |ljl.video.controller.audience_reactions.comment.CommentController |2
2024-02-28 20:23:06 |INFO  |http-nio-10201-exec-7 |CommentController.java:38 |ljl.video.controller.audience_reactions.comment.CommentController |

2024-02-28 20:23:06 |INFO  |http-nio-10201-exec-7 |CommentController.java:39 |ljl.video.controller.audience_reactions.comment.CommentController |

2024-02-28 20:23:06 |INFO  |http-nio-10201-exec-7 |CommentController.java:40 |ljl.video.controller.audience_reactions.comment.CommentController |

2024-02-28 20:25:51 |INFO  |http-nio-10201-exec-3 |GetAllController.java:116 |ljl.video.controller.all_table_data.GetAllController |1
2024-02-28 20:28:01 |INFO  |http-nio-10201-exec-2 |TimeBasedFilter.java:24 |ljl.filter.TimeBasedFilter |






2024-02-28 20:28:01 |INFO  |http-nio-10201-exec-2 |CommentController.java:36 |ljl.video.controller.audience_reactions.comment.CommentController |获取评论
2024-02-28 20:28:01 |INFO  |http-nio-10201-exec-2 |CommentController.java:37 |ljl.video.controller.audience_reactions.comment.CommentController |2
2024-02-28 20:28:01 |INFO  |http-nio-10201-exec-2 |CommentController.java:38 |ljl.video.controller.audience_reactions.comment.CommentController |

2024-02-28 20:28:01 |INFO  |http-nio-10201-exec-2 |CommentController.java:39 |ljl.video.controller.audience_reactions.comment.CommentController |

2024-02-28 20:28:01 |INFO  |http-nio-10201-exec-2 |CommentController.java:40 |ljl.video.controller.audience_reactions.comment.CommentController |

2024-02-28 20:28:14 |INFO  |Thread-21 |ZipkinAutoConfiguration.java:144 |org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration |Flushing remaining spans on shutdown
2024-02-28 20:28:14 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:80 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-02-28 20:28:14 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:100 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-02-28 20:28:14 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-1} closing ...
2024-02-28 20:28:14 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2136 |com.alibaba.druid.pool.DruidDataSource |{dataSource-1} closed
2024-02-28 20:28:25 |INFO  |main |SpringApplication.java:645 |ljl.bilibili.video.VideoApplication |No active profile set, falling back to 1 default profile: "default"
2024-02-28 20:28:27 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=e220b647-0dba-3cd9-ac0a-399d08c770de
2024-02-28 20:28:28 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 10201 (http)
2024-02-28 20:28:28 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-10201"]
2024-02-28 20:28:28 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-02-28 20:28:28 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.65]
2024-02-28 20:28:28 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-02-28 20:28:28 |INFO  |main |ServletWebServerApplicationContext.java:290 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 3133 ms
2024-02-28 20:28:29 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-02-28 20:28:29 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-02-28 20:28:33 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
2024-02-28 20:28:34 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 341a157e-c160-495c-bf1d-c23935c66ab8
2024-02-28 20:28:34 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 58 ms to scan 1 urls, producing 3 keys and 6 values 
2024-02-28 20:28:34 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 55 ms to scan 1 urls, producing 4 keys and 9 values 
2024-02-28 20:28:34 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 54 ms to scan 1 urls, producing 3 keys and 10 values 
2024-02-28 20:28:35 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 637 ms to scan 256 urls, producing 0 keys and 0 values 
2024-02-28 20:28:35 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 25 ms to scan 1 urls, producing 1 keys and 5 values 
2024-02-28 20:28:35 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 23 ms to scan 1 urls, producing 1 keys and 7 values 
2024-02-28 20:28:35 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 24 ms to scan 1 urls, producing 2 keys and 8 values 
2024-02-28 20:28:35 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 270 ms to scan 256 urls, producing 0 keys and 0 values 
2024-02-28 20:28:35 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[341a157e-c160-495c-bf1d-c23935c66ab8] RpcClient init label, labels = {module=naming, source=sdk}
2024-02-28 20:28:35 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[341a157e-c160-495c-bf1d-c23935c66ab8] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-02-28 20:28:35 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[341a157e-c160-495c-bf1d-c23935c66ab8] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-02-28 20:28:35 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[341a157e-c160-495c-bf1d-c23935c66ab8] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-02-28 20:28:35 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[341a157e-c160-495c-bf1d-c23935c66ab8] Try to connect to server on start up, server: {serverIp = '116.62.71.84', server main port = 8848}
2024-02-28 20:28:43 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[341a157e-c160-495c-bf1d-c23935c66ab8] Success to connect to server [116.62.71.84:8848] on start up, connectionId = 1709123322945_120.227.129.112_46232
2024-02-28 20:28:43 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[341a157e-c160-495c-bf1d-c23935c66ab8] Notify connected event to listeners.
2024-02-28 20:28:43 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[341a157e-c160-495c-bf1d-c23935c66ab8] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-02-28 20:28:43 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[341a157e-c160-495c-bf1d-c23935c66ab8] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$884/696327501
2024-02-28 20:28:44 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-10201"]
2024-02-28 20:28:44 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 10201 (http) with context path ''
2024-02-28 20:28:44 |INFO  |main |NacosServiceRegistry.java:65 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP video 192.168.10.5:10201 register finished
2024-02-28 20:28:44 |INFO  |main |DocumentationPluginsBootstrapper.java:93 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Documentation plugins bootstrapped
2024-02-28 20:28:44 |INFO  |main |AbstractDocumentationPluginsBootstrapper.java:79 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 1 custom documentation plugin(s)
2024-02-28 20:28:44 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-02-28 20:28:45 |INFO  |main |CachingOperationNameGenerator.java:41 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: getCollectGroupUsingGET_1
2024-02-28 20:28:45 |INFO  |main |CachingOperationNameGenerator.java:41 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: getCommentUsingGET_1
2024-02-28 20:28:45 |INFO  |main |CachingOperationNameGenerator.java:41 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: getDanmakuUsingGET_1
2024-02-28 20:28:45 |INFO  |main |StartupInfoLogger.java:61 |ljl.bilibili.video.VideoApplication |Started VideoApplication in 22.619 seconds (JVM running for 24.389)
2024-02-28 20:29:07 |INFO  |http-nio-10201-exec-2 |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-02-28 20:29:07 |INFO  |http-nio-10201-exec-2 |FrameworkServlet.java:525 |org.springframework.web.servlet.DispatcherServlet |Initializing Servlet 'dispatcherServlet'
2024-02-28 20:29:07 |INFO  |http-nio-10201-exec-2 |FrameworkServlet.java:547 |org.springframework.web.servlet.DispatcherServlet |Completed initialization in 4 ms
2024-02-28 20:29:07 |INFO  |http-nio-10201-exec-2 |CommentController.java:36 |ljl.video.controller.audience_reactions.comment.CommentController |获取评论
2024-02-28 20:29:07 |INFO  |http-nio-10201-exec-2 |CommentController.java:37 |ljl.video.controller.audience_reactions.comment.CommentController |2
2024-02-28 20:29:07 |INFO  |http-nio-10201-exec-2 |CommentController.java:38 |ljl.video.controller.audience_reactions.comment.CommentController |

2024-02-28 20:29:07 |INFO  |http-nio-10201-exec-2 |CommentController.java:39 |ljl.video.controller.audience_reactions.comment.CommentController |

2024-02-28 20:29:07 |INFO  |http-nio-10201-exec-2 |CommentController.java:40 |ljl.video.controller.audience_reactions.comment.CommentController |

2024-02-28 20:29:07 |INFO  |http-nio-10201-exec-2 |DruidDataSource.java:975 |com.alibaba.druid.pool.DruidDataSource |{dataSource-1} inited
2024-02-28 20:30:51 |INFO  |http-nio-10201-exec-1 |CommentController.java:36 |ljl.video.controller.audience_reactions.comment.CommentController |获取评论
2024-02-28 20:30:51 |INFO  |http-nio-10201-exec-1 |CommentController.java:37 |ljl.video.controller.audience_reactions.comment.CommentController |2
2024-02-28 20:30:51 |INFO  |http-nio-10201-exec-1 |CommentController.java:38 |ljl.video.controller.audience_reactions.comment.CommentController |

2024-02-28 20:30:51 |INFO  |http-nio-10201-exec-1 |CommentController.java:39 |ljl.video.controller.audience_reactions.comment.CommentController |

2024-02-28 20:30:51 |INFO  |http-nio-10201-exec-1 |CommentController.java:40 |ljl.video.controller.audience_reactions.comment.CommentController |

2024-02-28 20:31:55 |INFO  |Thread-17 |ZipkinAutoConfiguration.java:144 |org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration |Flushing remaining spans on shutdown
2024-02-28 20:31:56 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:80 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-02-28 20:31:56 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:100 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-02-28 20:31:56 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-1} closing ...
2024-02-28 20:31:56 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2136 |com.alibaba.druid.pool.DruidDataSource |{dataSource-1} closed
2024-02-28 20:32:09 |INFO  |main |SpringApplication.java:645 |ljl.bilibili.video.VideoApplication |No active profile set, falling back to 1 default profile: "default"
2024-02-28 20:32:11 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=e220b647-0dba-3cd9-ac0a-399d08c770de
2024-02-28 20:32:12 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 10201 (http)
2024-02-28 20:32:12 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-10201"]
2024-02-28 20:32:12 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-02-28 20:32:12 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.65]
2024-02-28 20:32:12 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-02-28 20:32:12 |INFO  |main |ServletWebServerApplicationContext.java:290 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 2826 ms
2024-02-28 20:32:13 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-02-28 20:32:13 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-02-28 20:32:16 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
